Roll,Pitch,Yaw
-0.406878,-0.51529,180.181
-0.403341,-0.495652,180.171
-0.40359,-0.476017,180.18
-0.400495,-0.495263,180.169
-0.40537,-0.47652,180.157
-0.410738,-0.457682,180.168
-0.416432,-0.43883,180.178
-0.409306,-0.457628,180.167
-0.417081,-0.43952,180.157
-0.406876,-0.456615,180.168
-0.420734,-0.443463,180.179
-0.435226,-0.431005,180.191
-0.448884,-0.41759,180.202
-0.46354,-0.405231,180.191
-0.45236,-0.420025,180.179
-0.455073,-0.437957,180.192
-0.472574,-0.445105,180.204
-0.490907,-0.452603,180.215
-0.47175,-0.445638,180.206
-0.491359,-0.44654,180.196
-0.510958,-0.448397,180.207
-0.530701,-0.451979,180.217
-0.510533,-0.450869,180.207
-0.530587,-0.449936,180.217
-0.510726,-0.453898,180.227
-0.530952,-0.455085,180.236
-0.511332,-0.453393,180.226
-0.492047,-0.449585,180.215
-0.473008,-0.445479,180.225
-0.454017,-0.441522,180.234
-0.43483,-0.438384,180.244
-0.454894,-0.443118,180.254
-0.435506,-0.440901,180.243
-0.455729,-0.443427,180.254
-0.47597,-0.444099,180.244
-0.49604,-0.443197,180.234
-0.477237,-0.447899,180.223
-0.493808,-0.437606,180.235
-0.503511,-0.420378,180.223
-0.507767,-0.400633,180.234
-0.506033,-0.419089,180.245
-0.508542,-0.398518,180.255
-0.513262,-0.378636,180.266
-0.519828,-0.359462,180.254
-0.527089,-0.341144,180.266
-0.521927,-0.357316,180.252
-0.519318,-0.373614,180.265
-0.519925,-0.357676,180.282
-0.518493,-0.344413,180.263
-0.512243,-0.333191,180.281
-0.500596,-0.320558,180.296
-0.484933,-0.308872,180.308
-0.502859,-0.317293,180.298
-0.483648,-0.311253,180.288
-0.503357,-0.314948,180.298
-0.523021,-0.31916,180.308
-0.542482,-0.324265,180.298
-0.523024,-0.319131,180.288
-0.503358,-0.315583,180.298
-0.484487,-0.310481,180.309
-0.466092,-0.304027,180.319
-0.446711,-0.30015,180.329
-0.46606,-0.305865,180.34
-0.446821,-0.301924,180.35
-0.46683,-0.304862,180.34
-0.44734,-0.301045,180.33
-0.427304,-0.299591,180.339
-0.407441,-0.298861,180.349
-0.387334,-0.298103,180.339
-0.367229,-0.298698,180.348
-0.387302,-0.300122,180.357
-0.407384,-0.298127,180.347
-0.426986,-0.294128,180.357
-0.446984,-0.291539,180.366
-0.42691,-0.292196,180.356
-0.407307,-0.294461,180.365
-0.42713,-0.293071,180.354
-0.446997,-0.295421,180.364
-0.466786,-0.297063,180.353
-0.486408,-0.300224,180.363
-0.506059,-0.303215,180.352
-0.525473,-0.307494,180.362
-0.505713,-0.304093,180.352
-0.485838,-0.304956,180.342
-0.466936,-0.310315,180.352
-0.448386,-0.31681,180.361
-0.430092,-0.323628,180.351
-0.41257,-0.332258,180.34
-0.428404,-0.321163,180.351
-0.439512,-0.307327,180.365
-0.440107,-0.322111,180.382
-0.453517,-0.329521,180.365
-0.469873,-0.33481,180.38
-0.486207,-0.340749,180.366
-0.497189,-0.353799,180.381
-0.497471,-0.369685,180.365
-0.487588,-0.384438,180.352
-0.473331,-0.397066,180.364
-0.490899,-0.39087,180.376
-0.50846,-0.394256,180.39
-0.523128,-0.40035,180.406
-0.513658,-0.392263,180.388
-0.511978,-0.377124,180.372
-0.514712,-0.36081,180.357
-0.518092,-0.345007,180.341
-0.522941,-0.331866,180.359
-0.519226,-0.341704,180.339
-0.518651,-0.352321,180.359
-0.513235,-0.337685,180.376
-0.520162,-0.354321,180.388
-0.523132,-0.372705,180.377
-0.533821,-0.354808,180.367
-0.514217,-0.357763,180.357
-0.494009,-0.357128,180.367
-0.513771,-0.356464,180.357
-0.533315,-0.357931,180.347
-0.513466,-0.353357,180.337
-0.493298,-0.350214,180.327
-0.473091,-0.347978,180.317
-0.492844,-0.346125,180.308
-0.512612,-0.344985,180.319
-0.49267,-0.342824,180.309
-0.512423,-0.341757,180.299
-0.49291,-0.341213,180.288
-0.512135,-0.334802,180.278
-0.5316,-0.328733,180.289
-0.512621,-0.332354,180.279
-0.532306,-0.325774,180.29
-0.552481,-0.320953,180.3
-0.572873,-0.317734,180.29
-0.593224,-0.31601,180.28
-0.613534,-0.315642,180.269
-0.594685,-0.314293,180.258
-0.614395,-0.313114,180.246
-0.632682,-0.310393,180.26
-0.622703,-0.313622,180.241
-0.616514,-0.310067,180.262
-0.631946,-0.313548,180.278
-0.649475,-0.317328,180.264
-0.632083,-0.315415,180.277
-0.650338,-0.318064,180.291
-0.634046,-0.312303,180.277
-0.64839,-0.319556,180.261
-0.6594,-0.324227,180.242
-0.66413,-0.324833,180.22
-0.665741,-0.330047,180.242
-0.659986,-0.326245,180.22
-0.66686,-0.326032,180.199
-0.667327,-0.338654,180.217
-0.656894,-0.329506,180.235
-0.641482,-0.333899,180.251
-0.624983,-0.341979,180.238
-0.607715,-0.349425,180.225
-0.625082,-0.342849,180.237
-0.607494,-0.350854,180.225
-0.62506,-0.343529,180.213
-0.606345,-0.350562,180.202
-0.58733,-0.357201,180.192
-0.568409,-0.363961,180.181
-0.587056,-0.358317,180.17
-0.567994,-0.364983,180.159
-0.58672,-0.359806,180.17
-0.567085,-0.364873,180.18
-0.586069,-0.361161,180.169
-0.566201,-0.365076,180.179
-0.585394,-0.362441,180.19
-0.56541,-0.365779,180.179
-0.545199,-0.368301,180.168
-0.524955,-0.370435,180.158
-0.504626,-0.372098,180.168
-0.484282,-0.374051,180.157
-0.463976,-0.376469,180.146
-0.483018,-0.373406,180.157
-0.463235,-0.378558,180.167
-0.44396,-0.384921,180.177
-0.461491,-0.377694,180.187
-0.480007,-0.373686,180.198
-0.460166,-0.373801,180.209
-0.477062,-0.365912,180.22
-0.489518,-0.352069,180.231
-0.476919,-0.366468,180.244
-0.469089,-0.38358,180.257
-0.464937,-0.40267,180.268
-0.461774,-0.421902,180.256
-0.461637,-0.441335,180.268
-0.466163,-0.46076,180.256
-0.458085,-0.444262,180.267
-0.448128,-0.428741,180.278
-0.460263,-0.445304,180.289
-0.446133,-0.432855,180.3
-0.460563,-0.448058,180.31
-0.476246,-0.46194,180.3
-0.493815,-0.472963,180.311
-0.475351,-0.467238,180.3
-0.456491,-0.462865,180.29
-0.437315,-0.459555,180.3
-0.418113,-0.457084,180.311
-0.437919,-0.462704,180.322
-0.458007,-0.468327,180.332
-0.4782,-0.474193,180.322
-0.498585,-0.479092,180.332
-0.479309,-0.478891,180.342
-0.459741,-0.481067,180.332
-0.480172,-0.483298,180.343
-0.500384,-0.486343,180.333
-0.52017,-0.486491,180.344
-0.538768,-0.484342,180.333
-0.551832,-0.473532,180.346
-0.54782,-0.493293,180.36
-0.552697,-0.514152,180.371
-0.547966,-0.497596,180.361
-0.542347,-0.48114,180.35
-0.535305,-0.464539,180.36
-0.543639,-0.484768,180.37
-0.550999,-0.505766,180.36
-0.545959,-0.48959,180.349
-0.551108,-0.509901,180.361
-0.555422,-0.530902,180.35
-0.564191,-0.549715,180.362
-0.554535,-0.535151,180.373
-0.540582,-0.523766,180.362
-0.527977,-0.510138,180.372
-0.513914,-0.497763,180.362
-0.521407,-0.518504,180.353
-0.510449,-0.504225,180.342
-0.494837,-0.494378,180.331
-0.476252,-0.48874,180.342
-0.495285,-0.495113,180.332
-0.514722,-0.495642,180.343
-0.53345,-0.492705,180.354
-0.515443,-0.488378,180.342
-0.498608,-0.485379,180.356
-0.483929,-0.496929,180.343
-0.467591,-0.505653,180.329
-0.484437,-0.499756,180.342
-0.466911,-0.506939,180.354
-0.485721,-0.501362,180.365
-0.504304,-0.496253,180.376
-0.485541,-0.501857,180.365
-0.466533,-0.506834,180.353
-0.486762,-0.506154,180.344
-0.506406,-0.503597,180.354
-0.526739,-0.505637,180.345
-0.547122,-0.505711,180.354
-0.527386,-0.504313,180.364
-0.507616,-0.503114,180.374
-0.527411,-0.504309,180.363
-0.507572,-0.504748,180.373
-0.48718,-0.505827,180.382
-0.467813,-0.510973,180.371
-0.487316,-0.508608,180.361
-0.506463,-0.504651,180.35
-0.487439,-0.510715,180.36
-0.469853,-0.520953,180.349
-0.486785,-0.510495,180.358
-0.470405,-0.523501,180.348
-0.458148,-0.540092,180.338
-0.467203,-0.523238,180.348
-0.47632,-0.507171,180.336
-0.4862,-0.490438,180.345
-0.48105,-0.511016,180.335
-0.477188,-0.531921,180.325
-0.474411,-0.551581,180.337
-0.470454,-0.571426,180.325
-0.474751,-0.588088,180.341
-0.481853,-0.605694,180.327
-0.478443,-0.592955,180.31
-0.487635,-0.609597,180.297
-0.481827,-0.599302,180.279
-0.493169,-0.615314,180.266
-0.502357,-0.630304,180.282
-0.517306,-0.643401,180.294
-0.529767,-0.657444,180.309
-0.516717,-0.643536,180.319
-0.529615,-0.66032,180.31
-0.545613,-0.672526,180.322
-0.564703,-0.678845,180.334
-0.545316,-0.676082,180.324
-0.527644,-0.672227,180.311
-0.545536,-0.679294,180.299
-0.566006,-0.676404,180.309
-0.546833,-0.672868,180.319
-0.565848,-0.68206,180.311
-0.585952,-0.688406,180.303
-0.56585,-0.692252,180.294
-0.586111,-0.692228,180.304
-0.604592,-0.697091,180.292
-0.620417,-0.692405,180.307
-0.631422,-0.69971,180.289
-0.640431,-0.705035,180.269
-0.635042,-0.699237,180.29
-0.65034,-0.699781,180.307
-0.659293,-0.708934,180.289
-0.669375,-0.70471,180.308
-0.685291,-0.702097,180.324
-0.676522,-0.697618,180.344
-0.671372,-0.69381,180.365
-0.669554,-0.704856,180.345
-0.67631,-0.696952,180.364
-0.672608,-0.709471,180.345
-0.674277,-0.706555,180.324
-0.667349,-0.692736,180.339
-0.667156,-0.703842,180.359
-0.675801,-0.721656,180.347
-0.670745,-0.704761,180.359
-0.681893,-0.721084,180.372
-0.685303,-0.739747,180.385
-0.69091,-0.758542,180.398
-0.697045,-0.744868,180.383
-0.688127,-0.762956,180.371
-0.681332,-0.779496,180.386
-0.689652,-0.765875,180.372
-0.702294,-0.752017,180.383
-0.712815,-0.739193,180.369
-0.725933,-0.725401,180.379
-0.741099,-0.715112,180.368
-0.730898,-0.730871,180.382
-0.720623,-0.746631,180.395
-0.730493,-0.732608,180.382
-0.718444,-0.750062,180.373
-0.725477,-0.732252,180.383
-0.716754,-0.750083,180.395
-0.702902,-0.764984,180.406
-0.717258,-0.752213,180.396
-0.708922,-0.770105,180.408
-0.716939,-0.753489,180.396
-0.708609,-0.771155,180.409
-0.723792,-0.75879,180.399
-0.713384,-0.774953,180.411
-0.723975,-0.75931,180.4
-0.731621,-0.740602,180.41
-0.718308,-0.754559,180.422
-0.714499,-0.772646,180.435
-0.723004,-0.756011,180.423
-0.728304,-0.773611,180.436
-0.735452,-0.792622,180.427
-0.732009,-0.777557,180.412
-0.725733,-0.763662,180.396
-0.737085,-0.781509,180.388
-0.755587,-0.790584,180.399
-0.774425,-0.801093,180.392
-0.792853,-0.812777,180.385
-0.772927,-0.809721,180.377
-0.754114,-0.814415,180.367
-0.774252,-0.81884,180.357
-0.755361,-0.815096,180.367
-0.775408,-0.819784,180.358
-0.754939,-0.824393,180.35
-0.734521,-0.830087,180.343
-0.755362,-0.832132,180.335
-0.73753,-0.839315,180.348
-0.74527,-0.826409,180.333
-0.745202,-0.808246,180.344
-0.753063,-0.827814,180.334
-0.734501,-0.819627,180.325
-0.721159,-0.805323,180.334
-0.733359,-0.822903,180.326
-0.750627,-0.835157,180.334
-0.736549,-0.82356,180.322
-0.743919,-0.843874,180.312
-0.735671,-0.829783,180.298
-0.734098,-0.810989,180.307
-0.736506,-0.792257,180.315
-0.735251,-0.813694,180.326
-0.725238,-0.834329,180.318
-0.732948,-0.819408,180.306
-0.748415,-0.808675,180.315
-0.766995,-0.807607,180.304
-0.784397,-0.805015,180.292
-0.77316,-0.824214,180.282
-0.769983,-0.80701,180.292
-0.751857,-0.801832,180.28
-0.732731,-0.795684,180.289
-0.712627,-0.792964,180.299
-0.731895,-0.79664,180.288
-0.752344,-0.798818,180.28
-0.772808,-0.800143,180.273
-0.792102,-0.794833,180.28
-0.808505,-0.785456,180.289
-0.791633,-0.800088,180.279
-0.775357,-0.815512,180.27
-0.793246,-0.807182,180.277
-0.774534,-0.820323,180.269
-0.790922,-0.812328,180.258
-0.80449,-0.800826,180.248
-0.813633,-0.786023,180.237
-0.819637,-0.768444,180.245
-0.827689,-0.751751,180.253
-0.842223,-0.739187,180.26
-0.827475,-0.75653,180.251
-0.812669,-0.773318,180.242
-0.826876,-0.762713,180.231
-0.82166,-0.782322,180.245
-0.807303,-0.788546,180.228
-0.821147,-0.794168,180.211
-0.835905,-0.807281,180.2
-0.824002,-0.796654,180.214
-0.842919,-0.802431,180.225
-0.86177,-0.810543,180.235
-0.88035,-0.820193,180.245
-0.868085,-0.805918,180.254
-0.877604,-0.826184,180.246
-0.864929,-0.813933,180.235
-0.849434,-0.802417,180.226
-0.84426,-0.784719,180.235
-0.840728,-0.766688,180.244
-0.842716,-0.788627,180.256
-0.846167,-0.811798,180.249
-0.836082,-0.797903,180.239
-0.85033,-0.813181,180.252
-0.829928,-0.81119,180.244
-0.848734,-0.818487,180.235
-0.827871,-0.819232,180.243
-0.847497,-0.823456,180.234
-0.867347,-0.827561,180.225
-0.84672,-0.825123,180.232
-0.825685,-0.826599,180.224
-0.8061,-0.828631,180.214
-0.822616,-0.836928,180.201
-0.83403,-0.839769,180.182
-0.84172,-0.841738,180.204
-0.854045,-0.853817,180.189
-0.869067,-0.851681,180.205
-0.8503,-0.846291,180.215
-0.83683,-0.838479,180.23
-0.854331,-0.840847,180.244
-0.86902,-0.842661,180.26
-0.862681,-0.854647,180.241
-0.875345,-0.8652,180.225
-0.891895,-0.865418,180.239
-0.882323,-0.857059,180.256
-0.87309,-0.847286,180.271
-0.879936,-0.863325,180.255
-0.862544,-0.86229,180.24
-0.877621,-0.872173,180.254
-0.890606,-0.882272,180.27
-0.880724,-0.880685,180.25
-0.880129,-0.879497,180.227
-0.870664,-0.885241,180.246
-0.851572,-0.888751,180.257
-0.831691,-0.891856,180.267
-0.84921,-0.883957,180.276
-0.84177,-0.904882,180.265
-0.826706,-0.919565,180.276
-0.821,-0.937168,180.291
-0.82563,-0.919328,180.299
-0.825902,-0.940233,180.311
-0.843461,-0.952069,180.321
-0.858995,-0.96726,180.33
-0.849602,-0.949988,180.337
-0.856114,-0.970455,180.347
-0.846541,-0.989045,180.358
-0.856065,-0.971923,180.366
-0.844916,-0.990859,180.358
-0.832462,-1.00879,180.349
-0.825782,-1.02927,180.339
-0.842219,-1.01902,180.329
-0.856261,-1.00479,180.337
-0.868652,-0.991996,180.325
-0.881087,-0.979317,180.313
-0.86645,-0.995898,180.305
-0.853072,-1.01024,180.317
-0.866831,-1.00019,180.304
-0.852992,-1.01266,180.318
-0.870825,-1.00631,180.307
-0.881783,-0.996115,180.292
-0.87184,-1.01056,180.307
-0.861957,-1.02482,180.323
-0.845797,-1.03679,180.334
-0.849158,-1.01831,180.344
-0.847021,-1.03754,180.357
-0.853807,-1.0209,180.346
-0.847702,-1.0019,180.354
-0.851636,-1.02338,180.346
-0.862485,-1.04039,180.357
-0.880597,-1.05097,180.366
-0.866046,-1.03937,180.354
-0.876349,-1.05746,180.344
-0.884021,-1.07708,180.336
-0.888068,-1.09657,180.346
-0.89432,-1.11725,180.339
-0.898378,-1.13836,180.331
-0.903988,-1.11944,180.321
-0.908052,-1.09898,180.329
-0.902243,-1.08015,180.319
-0.899603,-1.05951,180.326
-0.911216,-1.07551,180.337
-0.927386,-1.08975,180.33
-0.914059,-1.07444,180.339
-0.89412,-1.06975,180.331
-0.913322,-1.07994,180.324
-0.930231,-1.0923,180.315
-0.913905,-1.08133,180.324
-0.893425,-1.08008,180.315
-0.91496,-1.08135,180.323
-0.895651,-1.07974,180.312
-0.876066,-1.07982,180.301
-0.85675,-1.08517,180.291
-0.836032,-1.09011,180.283
-0.817947,-1.09971,180.273
-0.835486,-1.08828,180.281
-0.822585,-1.10295,180.292
-0.819006,-1.12391,180.284
-0.821284,-1.14384,180.295
-0.827688,-1.16316,180.304
-0.821472,-1.14304,180.311
-0.814642,-1.12313,180.318
-0.804822,-1.10556,180.308
-0.803086,-1.08482,180.315
-0.807659,-1.10418,180.326
-0.813077,-1.12472,180.318
-0.821755,-1.14236,180.328
-0.815317,-1.12293,180.336
-0.808837,-1.10356,180.343
-0.815707,-1.12354,180.334
-0.828786,-1.14064,180.326
-0.822582,-1.12137,180.334
-0.830465,-1.14084,180.325
-0.846722,-1.15071,180.337
-0.86744,-1.15436,180.345
-0.886781,-1.15636,180.356
-0.905894,-1.16153,180.346
-0.886345,-1.16104,180.356
-0.907396,-1.16079,180.348
-0.925784,-1.15264,180.358
-0.907271,-1.16095,180.348
-0.887254,-1.1607,180.358
-0.906891,-1.16119,180.347
-0.924764,-1.15194,180.357
-0.90459,-1.15167,180.367
-0.925377,-1.15116,180.359
-0.946142,-1.15056,180.352
-0.965736,-1.14298,180.359
-0.944282,-1.14397,180.366
-0.961393,-1.13333,180.375
-0.978203,-1.12214,180.385
-0.997075,-1.11805,180.374
-0.977036,-1.12022,180.384
-0.959026,-1.13003,180.374
-0.938929,-1.1315,180.383
-0.918924,-1.13349,180.393
-0.937736,-1.12426,180.4
-0.955835,-1.11368,180.407
-0.970136,-1.09925,180.416
-0.983917,-1.08431,180.425
-0.963886,-1.09102,180.433
-0.950591,-1.1066,180.423
-0.933195,-1.11766,180.431
-0.9348,-1.09696,180.439
-0.931965,-1.07696,180.449
-0.913676,-1.07566,180.435
-0.927875,-1.09032,180.426
-0.946157,-1.09836,180.436
-0.964438,-1.10167,180.448
-0.943297,-1.10279,180.44
-0.923808,-1.09846,180.45
-0.903008,-1.10345,180.442
-0.883376,-1.10836,180.431
-0.862094,-1.11122,180.423
-0.882368,-1.10953,180.432
-0.902701,-1.10849,180.44
-0.923,-1.1068,180.449
-0.901502,-1.10847,180.441
-0.881175,-1.11048,180.43
-0.901186,-1.10673,180.439
-0.920989,-1.10214,180.447
-0.940691,-1.09731,180.456
-0.959639,-1.09647,180.446
-0.940373,-1.10649,180.439
-0.956044,-1.09356,180.447
-0.939005,-1.1057,180.457
-0.950365,-1.0911,180.447
-0.943523,-1.10778,180.462
-0.941978,-1.09172,180.447
-0.937871,-1.07329,180.459
-0.952441,-1.08511,180.472
-0.939169,-1.07449,180.458
-0.922278,-1.06481,180.447
-0.90849,-1.04989,180.456
-0.91943,-1.06618,180.468
-0.928098,-1.08521,180.46
-0.939431,-1.10082,180.472
-0.954165,-1.11418,180.483
-0.940846,-1.10156,180.47
-0.928112,-1.08748,180.482
-0.909155,-1.08371,180.469
-0.891266,-1.07654,180.481
-0.875346,-1.06933,180.494
-0.855772,-1.0719,180.482
-0.872095,-1.07571,180.468
-0.853765,-1.07751,180.481
-0.833556,-1.08141,180.491
-0.852425,-1.07725,180.481
-0.868877,-1.06957,180.469
-0.885488,-1.05898,180.478
-0.903241,-1.04997,180.487
-0.884353,-1.05692,180.498
-0.901479,-1.04778,180.508
-0.882347,-1.05342,180.519
-0.900034,-1.04526,180.529
-0.918991,-1.04161,180.519
-0.899365,-1.04886,180.509
-0.879641,-1.05064,180.52
-0.898972,-1.0482,180.509
-0.917788,-1.04031,180.518
-0.89849,-1.04434,180.528
-0.917188,-1.03775,180.538
-0.897653,-1.04448,180.529
-0.878252,-1.05154,180.519
-0.89643,-1.04333,180.529
-0.915446,-1.03522,180.538
-0.933613,-1.02536,180.546
-0.917206,-1.03811,180.537
-0.901035,-1.05044,180.546
-0.913976,-1.03442,180.554
-0.9268,-1.0191,180.544
-0.916752,-1.03645,180.553
-0.92286,-1.01699,180.562
-0.920135,-1.03753,180.552
-0.923634,-1.05794,180.542
-0.923644,-1.0776,180.553
-0.92379,-1.05854,180.541
-0.924109,-1.03858,180.55
-0.919368,-1.02066,180.538
-0.920371,-1.00221,180.525
-0.914701,-0.984904,180.513
-0.922879,-1.00368,180.502
-0.936984,-1.0173,180.515
-0.952279,-1.03156,180.505
-0.939191,-1.01794,180.516
-0.925052,-1.00526,180.526
-0.907578,-0.996021,180.535
-0.889729,-0.98747,180.543
-0.908635,-0.998125,180.536
-0.892276,-0.988533,180.546
-0.873667,-0.986873,180.536
-0.854996,-0.986111,180.525
-0.876037,-0.991937,180.518
-0.897235,-0.997221,180.51
-0.918553,-1.00209,180.503
-0.900594,-0.997139,180.513
-0.881448,-0.993453,180.522
-0.902884,-0.998384,180.515
-0.8833,-0.999464,180.506
-0.865788,-0.992985,180.516
-0.847229,-0.99532,180.506
-0.828646,-0.995665,180.516
-0.848722,-0.99156,180.506
-0.866225,-0.98024,180.497
-0.869441,-0.96043,180.507
-0.865628,-0.980411,180.498
-0.863664,-0.997468,180.513
-0.865322,-1.01774,180.504
-0.867204,-1.03666,180.516
-0.865854,-1.01839,180.503
-0.869663,-1.03826,180.494
-0.866915,-1.0179,180.503
-0.862866,-0.997828,180.512
-0.856294,-0.978693,180.521
-0.866064,-0.996201,180.511
-0.853638,-0.983437,180.497
-0.869728,-0.996663,180.488
-0.858609,-0.979845,180.498
-0.839517,-0.973068,180.488
-0.824613,-0.959406,180.497
-0.841592,-0.969851,180.487
-0.861789,-0.975422,180.479
-0.882734,-0.973807,180.487
-0.861896,-0.974863,180.478
-0.882596,-0.977478,180.47
-0.863047,-0.974152,180.48
-0.881512,-0.966081,180.49
-0.901557,-0.95916,180.498
-0.882609,-0.964484,180.487
-0.86333,-0.96805,180.476
-0.844225,-0.972202,180.464
-0.864555,-0.966242,180.472
-0.885465,-0.966311,180.465
-0.905762,-0.959788,180.472
-0.886288,-0.959436,180.483
-0.907087,-0.956041,180.474
-0.889793,-0.965259,180.464
-0.909387,-0.962461,180.453
-0.928988,-0.959596,180.443
-0.908273,-0.961193,180.45
-0.927274,-0.950783,180.457
-0.908814,-0.956052,180.467
-0.926743,-0.943807,180.474
-0.912728,-0.957843,180.465
-0.93239,-0.950102,180.456
-0.917416,-0.963234,180.446
-0.897525,-0.968378,180.454
-0.910472,-0.952181,180.463
-0.922163,-0.937304,180.45
-0.937131,-0.923385,180.441
-0.93177,-0.941932,180.452
-0.926225,-0.922174,180.459
-0.943955,-0.932018,180.47
-0.963373,-0.938828,180.48
-0.944241,-0.934403,180.47
-0.929684,-0.922274,180.48
-0.949534,-0.929004,180.472
-0.931052,-0.93097,180.46
-0.949878,-0.935345,180.449
-0.93068,-0.93869,180.437
-0.950673,-0.944532,180.43
-0.971316,-0.942919,180.439
-0.989568,-0.949679,180.43
-1.0076,-0.95714,180.421
-0.98742,-0.959156,180.411
-1.00783,-0.960872,180.405
-0.986688,-0.963858,180.398
-1.00706,-0.966091,180.391
-0.987253,-0.962405,180.402
-1.00741,-0.956999,180.411
-0.98668,-0.960915,180.404
-1.0048,-0.951783,180.415
-0.988831,-0.963759,180.406
-1.0074,-0.953909,180.399
-0.999566,-0.970717,180.411
-1.00432,-0.94987,180.421
-1.00737,-0.967561,180.435
-0.992013,-0.954862,180.425
-0.9825,-0.937016,180.436
-0.967269,-0.922985,180.445
-0.982786,-0.937293,180.438
-0.998564,-0.951261,180.43
-1.01294,-0.962561,180.445
-1.02947,-0.973891,180.456
-1.02564,-0.955426,180.468
-1.02709,-0.975964,180.457
-1.02684,-0.993357,180.473
-1.02411,-0.980001,180.456
-1.04101,-0.98768,180.469
-1.02749,-0.977683,180.483
-1.04209,-0.98827,180.47
-1.02516,-0.993349,180.455
-1.04137,-0.998435,180.441
-1.02393,-1.00617,180.427
-1.00547,-1.00437,180.44
-0.986722,-1.01025,180.427
-1.00636,-1.01079,180.437
-1.02387,-1.01925,180.426
-1.04201,-1.02617,180.416
-1.06173,-1.02542,180.425
-1.04131,-1.03066,180.415
-1.02086,-1.02908,180.425
-1.00047,-1.0348,180.415
-0.978996,-1.04043,180.406
-0.958388,-1.04186,180.417
-0.976779,-1.04337,180.406
-0.955236,-1.04676,180.414
-0.935408,-1.0544,180.403
-0.915316,-1.05219,180.413
-0.89542,-1.05936,180.402
-0.876342,-1.06914,180.391
-0.855438,-1.07545,180.382
-0.875357,-1.07622,180.373
-0.854539,-1.08138,180.381
-0.836449,-1.09247,180.37
-0.817885,-1.10128,180.38
-0.802191,-1.1157,180.369
-0.820228,-1.10844,180.359
-0.832428,-1.09391,180.368
-0.840904,-1.07636,180.377
-0.846243,-1.05751,180.385
