time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1700006867655309300,116.66630932617187,-0.48212100265279895,0.26311726108798433,0.6261188356378522,2.870320906221565,0.25660338665581695,0.6876766315830368,1.4832257221352236
1700006867665254100,116.67625415039062,-0.4387597635357143,0.25791026756375957,0.6281877864888739,2.8392121645082415,0.2537698335535399,0.6888129177636885,1.4848328555095034
1700006867675199200,116.68619921875,-0.396929325788982,0.2527881246362622,0.630221157766497,2.8096054622554503,0.25084882639614975,0.6899233529507577,1.4862939396585853
1700006867685144000,116.69614404296875,-0.35480119860263537,0.24760593431235198,0.6323631903478216,2.779948468673848,0.2478063358751433,0.6909414007694413,1.4879288583055743
1700006867695089400,116.70608935546875,-0.3123292266815282,0.24225431823129057,0.6347049428325768,2.75056804886139,0.24450464385500817,0.691866927720463,1.489870961108524
1700006867705034200,116.7160341796875,-0.27198450970828264,0.2367774631981231,0.6371507803804117,2.724023701299897,0.24083556262144087,0.6928012555547147,1.49186561646312
1700006867714979000,116.72597900390625,-0.2365762145425284,0.23135336675564863,0.6395698405746523,2.702767374279182,0.23685374964909423,0.6937767737458961,1.4937217639040585
1700006867724924400,116.73592431640625,-0.20530245647601336,0.22600938147628058,0.6419987426960139,2.685828382553964,0.23264620806189767,0.6947180427135365,1.4956343888504156
1700006867734869200,116.745869140625,-0.17563052533799764,0.22072856900174284,0.6444523038723972,2.6705144788010435,0.2283358276546051,0.6955737373617474,1.4976866272381686
1700006867744814000,116.75581396484375,-0.14636769041393996,0.21552406669048255,0.646909052058075,2.6554976903776253,0.22400130611141963,0.6963342987925731,1.4998627308267438
1700006867754759400,116.76575952148437,-0.11813550625061651,0.21040685287726002,0.649341925930806,2.6414039689520914,0.21962848748068434,0.6970274614658661,1.5020949169245568
1700006867764704300,116.77570434570312,-0.09101786497932586,0.20534391693951312,0.6517336471823187,2.6284067775026454,0.21519103494743938,0.6976889845383686,1.504317748601316
1700006867774649000,116.78564916992187,-0.06483975321546168,0.20031816980973904,0.6540640240172299,2.616347819638846,0.21069487668430162,0.6983413242552402,1.5064719036958922
1700006867784594200,116.79559423828125,-0.03964307813089272,0.1953223888591072,0.6563313481872796,2.605281189062799,0.20613893372897962,0.6989886382383469,1.5085513778166904
1700006867794539300,116.80553930664063,-0.014524130559817031,0.19034435552919476,0.6585577772991088,2.594290821927103,0.20154570525930732,0.6996071541463473,1.5106148195169185
1700006867804484000,116.81548413085937,0.009403331148969046,0.1854342824073653,0.6607020444203302,2.584379192530592,0.19693830557626044,0.7002158246339295,1.5125863990842803
1700006867814429200,116.82542919921875,0.02949942255038741,0.18066125120550303,0.6627082055868166,2.5780931243069025,0.1923145455081528,0.70085262253137,1.514382118753542
1700006867824374300,116.83537426757813,0.044409870109047414,0.175997979317943,0.66457427907564,2.576910748986967,0.1876187076315091,0.7015447526477007,1.5159847818721333
1700006867834319000,116.84531909179688,0.05449816352821431,0.17144313665337851,0.6663498782916906,2.580463863955956,0.1828551476128366,0.7022458467098809,1.5175244497009608
1700006867844264200,116.85526416015625,0.058914832647870875,0.1670607361233694,0.6679813035643403,2.5893983252055253,0.17809860682459605,0.7029740826762853,1.518899404695782
1700006867854209300,116.86520922851562,0.05691653287077217,0.16292797684560537,0.6694266392656925,2.604229294453087,0.17343347882470783,0.7037352868562505,1.5200489397489967
1700006867864154400,116.875154296875,0.048678502247771566,0.1590789482734067,0.6707319081959836,2.624695164769127,0.16888499671686868,0.704478891805988,1.5210928824709113
1700006867874099200,116.88509912109375,0.03773556418777997,0.15551722871231197,0.6719152646734095,2.6470748749778044,0.16458081270084857,0.7051648247000537,1.5220539071569266
1700006867884044300,116.89504418945313,0.024829982198520163,0.15228563598813957,0.6728855252364013,2.6704012773980943,0.16063415890076033,0.7058545566231853,1.5226913403337117
1700006867893989400,116.9049892578125,0.00990733278486228,0.14937652388947292,0.6735681690124956,2.694725120858428,0.15706128848875955,0.7066289370732172,1.5227929107796525
1700006867903934200,116.91493432617187,-0.0081885571257932,0.14676228999310176,0.673939458599566,2.7213492335918934,0.15378513945906205,0.7075426880739659,1.5222444828955808
1700006867913879000,116.92487915039062,-0.03186871203170659,0.14446028517099133,0.6739519670211607,2.752786475416888,0.15072171664365713,0.7086628249795444,1.5209115802813835
1700006867923824400,116.93482446289063,-0.06172588251290136,0.14251740889125258,0.6735424985688727,2.7895874224856554,0.14785335588631113,0.7100482960104046,1.518613038507118
1700006867933769200,116.94476928710938,-0.09332399403951408,0.1408848217676416,0.6727164436916656,2.82734864604209,0.14520867376526583,0.7117011385894922,1.515318753664765
1700006867943714000,116.95471411132813,-0.12163293640398325,0.13943063174827217,0.6715486469242059,2.861251196047765,0.14277309376978475,0.7135807444749128,1.511159512451232
1700006867953659400,116.96465942382812,-0.14425523274399382,0.13809608969959022,0.670174053630476,2.8889675495171874,0.14055822370184534,0.7155693361536509,1.5064904180502612
1700006867963604200,116.97460424804687,-0.1598351816691346,0.1368892329990578,0.6686926461897186,2.9089846568874993,0.13866789021333056,0.717553313242877,1.5016382021263113
