time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1700006894999980300,144.01098022460937,54.514693511649966,1.4551752575517614,-1,43.25682082643281,90.92469335906208,-1,4.810733695237984,3.268237804427751,-79.90011826172005,0.4319037855539348
1700006895999977700,145.01097778320312,54.46437218692154,1.4669668218958285,-1,43.256808618501886,90.87437203433365,-1,4.816753264021304,3.259359603714961,-79.90011111496233,0.3114374901080938
1700006896999979500,146.0109794921875,54.13755350932479,1.5064152661041337,-1,43.25680277698902,90.5475533567369,-1,5.234000746577079,3.2422750440581884,-79.90011210291794,0.38586495579319297
1700006897999983900,147.01098388671875,54.27602328918874,1.8931288486884088,105.28689289438194,43.25680803716188,90.68602313660085,312.6229808051041,5.491016477514579,3.261700806123433,-79.90012848330947,0.8641304386516497
1700006898999986700,148.01098657226564,54.6293955380097,1.1834496257405693,147.7331778512573,43.25680839349481,91.03939538542181,345.9383828410471,5.332935040180544,3.248659978091443,-79.9001178563293,0.4483202033412964
1700006899999990500,149.01099047851562,54.744616102427244,1.5598079311796174,180,43.256808741051515,91.15461594983935,344.5737970432917,5.1632620515033905,3.248078998745941,-79.9001117887402,0.38061755372577394
1700006900999994400,150.01099438476564,55.07726154755801,1.6873151577694652,180,43.256815505695684,91.48726139497012,356.4555974807345,5.009588489393786,3.236746919357795,-79.90010111084658,0.39209061600533573
1700006901999997200,151.0109970703125,55.57149769272655,1.4469037491870544,180,43.25682249208243,91.98149754013866,10.473641429028023,4.799446214841671,3.284791175041542,-79.90007419123768,0.10538337992706162
1700006903000001500,152.01100146484376,55.885837090201676,1.60678743095478,180,43.25681566905555,92.29583693761379,10.473640068770631,4.783252988793871,3.3083270512425673,-79.9000761651578,0.260697167706376
1700006904000003800,153.01100390625,55.983083319850266,1.3470587670510987,105.54446733605167,43.256820216722616,92.39308316726238,19.618128235315087,4.780242602703907,3.312675307373697,-79.90006264723442,0.6199445229516172
1700006905000006400,154.01100634765626,56.15318152774125,1.2575396346543823,93.78292687679799,43.25682655102773,92.56318137515336,24.98185433866856,4.7944309926087545,3.2921069985499356,-79.9000523524314,0.6292569192073935
1700006906000009000,155.01100903320312,55.99398499634117,1.2807150883892608,103.04783749570157,43.25683249076785,92.40398484375328,29.290966000852706,4.80077287456046,3.2828519369099385,-79.9000426465976,0.5434213940023379
1700006907000010500,156.0110104980469,55.69520253315568,1.236232703813976,111.01473034951442,43.256838527469284,92.10520238056779,12.427125098963733,4.812426758841929,3.265744283248613,-79.9000441918528,0.40702621628042474
1700006908000012800,157.0110126953125,55.40395984891802,1.1907931394551707,119.75433502810417,43.25683892053433,91.81395969633013,13.425019185423496,4.80805819181372,3.2721725897210576,-79.90004007460455,0.272632488085619
1700006909000015600,158.011015625,55.140237564221025,1.1713389855282181,83.7387773209914,43.25684269325953,91.55023741163313,23.813883830032992,4.792993265332375,3.29419984082134,-79.90002455883523,0.40938340384420663
1700006910000018000,159.01101782226561,55.16313921660185,0.9221292572622634,-1,43.25684736143774,91.57313906401396,-1,4.787874469295842,3.3016352159276914,-79.90002435187596,0.3565521639316576
1700006911000020000,160.01102001953126,54.99426155630499,1.3794035931971755,-1,43.25685548657281,91.4042614037171,-1,4.79175560486241,3.295999887144797,-79.900026846289,0.3412300228207034
1700006912000022800,161.01102270507812,54.69391394406557,1.1120024168335718,-1,43.256860482053824,91.10391379147768,-1,4.798665532185714,3.2859315487395095,-79.90003404965863,0.3953474285754369
1700006913000024800,162.01102490234376,54.35391341149807,0.7740673582822508,-1,43.25686217231537,90.76391325891018,-1,4.782630154726305,3.3092273774842784,-79.90004252788553,0.396128554538813
1700006914000026000,163.01102612304686,54.279766774736345,1.0165328614598568,-1,43.25685897522784,90.68976662214845,-1,4.7805576947268245,3.312220578430275,-79.90004962608495,0.25768390342496456
1700006915000028700,164.0110285644531,54.24571059923619,1.0217174538107054,-1,43.25685587528132,90.6557104466483,-1,4.775290240989591,3.319810257695221,-79.9000575330404,0.5184220641936192
1700006916000030500,165.01103051757812,54.661649607121944,1.0335533531741044,-1,43.25685606889493,91.07164945453405,-1,4.779543959334799,3.313683233740828,-79.90006813529222,0.2821729925980075
1700006917000031000,166.01103100585937,53.947936145588756,0.787506494663326,-1,43.256849008343465,90.35793599300086,-1,4.7958210546158,3.290081677541248,-79.90007016599104,0.6347591434535265
1700006918000032800,167.01103271484374,54.23827819060534,1.115593631744773,135.80987024725988,43.256844100771126,90.64827803801745,198.52296939309244,4.800887460254655,3.2826843629503046,-79.9000763124216,0.3039304893474861
1700006919000034300,168.01103442382814,53.65372653398663,0.9514077260491306,63.60704127154304,43.25685444107595,90.06372638139874,322.7259483854559,4.7876304585271585,3.301989040771012,-79.9000784649571,0.5583379291149456
1700006920000035300,169.01103540039063,53.717798033729196,1.126588547632314,71.57724022653318,43.256857005824926,90.1277978811413,321.54136814292235,4.787857547069771,3.301659755601093,-79.90008020061761,0.5475806660274157
1700006921000035300,170.01103540039063,53.6438912441954,1.1733447267392152,99.54999212957749,43.25685305959711,90.05389109160751,327.0135943897166,4.790388888267497,3.297985950842139,-79.90007764311447,0.46381241365542886
1700006922000036900,171.0110368652344,53.69571938831359,1.0628325525435947,180,43.25683972944487,90.1057192357257,326.48129021714095,4.779460798780285,3.313803178481087,-79.90007154267664,0.09921091862996004
1700006923000037400,172.01103735351563,53.58892092760652,1.1685674119856821,180,43.256833540727456,89.99892077501863,326.48128774557927,4.784565116120714,3.306429143712234,-79.90007157076155,0.11175949899399407
1700006924000039200,173.0110390625,53.36338222306222,1.0992218742318984,180,43.25682655622114,89.77338207047433,326.48130484475405,4.786705791807146,3.30332933499958,-79.90005382590397,0.096718900212764
1700006925000039700,174.01103979492189,53.60124525614083,1.2074598581978606,180,43.2568179307998,90.01124510355294,326.4813042077265,4.832776825313407,3.2835017066719328,-79.90005135552666,0.08213258192947408
1700006926000040200,175.01104028320313,53.735616721212864,1.4081484825035844,180,43.256818856328906,90.14561656862497,326.4813171949072,4.940978451081158,3.2628162245783967,-79.9000400736499,0.23668340799948454
1700006927000041200,176.01104125976562,54.326257698237896,0.8942327626068186,180,43.256811770036116,90.73625754565,85.09203350898244,4.779420560048069,3.3138612135964047,-79.90002057799012,0.011100458933880477
1700006928000042000,177.0110419921875,54.37039972003549,1.289850776359987,180,43.2568036628229,90.7803995674476,85.09204221927905,4.779540518933707,3.313688196052813,-79.90001713996534,0.22132313776390883
1700006929000043000,178.01104296875,54.682860107161105,1.2760142703081996,180,43.256807713976606,91.09285995457321,91.47714674233663,4.7771405258727455,3.3171471822717042,-79.90001475174716,0.2155697935681487
1700006930000042800,179.01104272460938,54.561261425726116,2.910993953215749,180,43.256802853764405,90.97126127313823,91.47714871828325,4.775316040872524,3.3197731462517734,-79.90001635354558,0.18442324036480762
1700006931000043800,180.01104370117187,54.801289157010615,0.9842142302145878,180,43.25679681926639,91.21128900442272,91.47715780869346,4.796181045812687,3.2895568711569574,-79.9000084872892,0
